"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell580","SeuratProject",70355,8978,"Cell580","Batch1","Group1",70647.8800483667,"0","0"
"Cell581","SeuratProject",62319,8374,"Cell581","Batch1","Group1",62577.2036895261,"0","0"
"Cell582","SeuratProject",60649,8383,"Cell582","Batch1","Group2",60267.9606352075,"0","0"
"Cell583","SeuratProject",74436,9151,"Cell583","Batch1","Group1",74570.2863883654,"0","0"
"Cell584","SeuratProject",55544,7951,"Cell584","Batch1","Group4",56220.5228524621,"3","3"
"Cell585","SeuratProject",57850,8128,"Cell585","Batch1","Group3",57934.5963332219,"2","2"
"Cell586","SeuratProject",52644,7841,"Cell586","Batch1","Group3",51746.1909888854,"2","2"
"Cell587","SeuratProject",61227,8449,"Cell587","Batch1","Group3",62216.5916059409,"2","2"
"Cell588","SeuratProject",46968,7382,"Cell588","Batch1","Group1",46852.0394993909,"0","0"
"Cell589","SeuratProject",59428,8189,"Cell589","Batch1","Group1",59320.6924980265,"0","0"
"Cell590","SeuratProject",70018,8783,"Cell590","Batch1","Group3",69285.4855615673,"2","2"
"Cell591","SeuratProject",54408,7904,"Cell591","Batch1","Group1",54572.7065670042,"0","0"
"Cell592","SeuratProject",106727,10593,"Cell592","Batch1","Group2",106056.948359964,"1","1"
"Cell593","SeuratProject",52930,7878,"Cell593","Batch1","Group2",52602.5751440185,"1","1"
"Cell594","SeuratProject",47005,7383,"Cell594","Batch1","Group2",46552.4242718002,"1","1"
"Cell595","SeuratProject",44804,7219,"Cell595","Batch1","Group1",44136.9438689075,"0","0"
"Cell596","SeuratProject",70863,8901,"Cell596","Batch1","Group3",70463.3888378106,"2","2"
"Cell597","SeuratProject",54025,7830,"Cell597","Batch1","Group2",54174.7835595851,"1","1"
"Cell598","SeuratProject",60882,8269,"Cell598","Batch1","Group4",60285.7580907849,"3","3"
"Cell599","SeuratProject",40747,6859,"Cell599","Batch1","Group1",40943.976600085,"0","0"
"Cell600","SeuratProject",59529,8294,"Cell600","Batch1","Group4",58745.8697960119,"3","3"
"Cell601","SeuratProject",80290,9388,"Cell601","Batch1","Group1",80087.8451969619,"0","0"
"Cell602","SeuratProject",61283,8319,"Cell602","Batch1","Group2",61343.0722648986,"1","1"
"Cell603","SeuratProject",58064,8249,"Cell603","Batch1","Group1",57768.0712480024,"0","0"
"Cell604","SeuratProject",48969,7568,"Cell604","Batch1","Group1",49318.7355331056,"0","0"
"Cell605","SeuratProject",62580,8447,"Cell605","Batch1","Group1",61804.5319747738,"0","0"
"Cell606","SeuratProject",62863,8499,"Cell606","Batch1","Group2",63392.4654760826,"1","1"
"Cell607","SeuratProject",81251,9494,"Cell607","Batch1","Group2",80947.6088525183,"1","1"
"Cell608","SeuratProject",72460,9026,"Cell608","Batch1","Group3",72664.7875080981,"2","2"
"Cell609","SeuratProject",77271,9164,"Cell609","Batch1","Group1",77005.1836132669,"0","0"
"Cell610","SeuratProject",53738,7879,"Cell610","Batch1","Group3",54270.2560096153,"3","3"
"Cell611","SeuratProject",65941,8698,"Cell611","Batch1","Group2",66030.8793599963,"1","1"
"Cell612","SeuratProject",42540,7074,"Cell612","Batch1","Group3",43178.7540790083,"2","2"
"Cell613","SeuratProject",51514,7722,"Cell613","Batch1","Group3",50997.6490850762,"2","2"
"Cell614","SeuratProject",70809,8909,"Cell614","Batch1","Group4",70703.1417967428,"3","3"
"Cell615","SeuratProject",64011,8559,"Cell615","Batch1","Group2",64238.052583991,"1","1"
"Cell616","SeuratProject",56460,8030,"Cell616","Batch1","Group1",55523.3362852181,"0","0"
"Cell617","SeuratProject",43567,7082,"Cell617","Batch1","Group2",43912.8719923687,"1","1"
"Cell618","SeuratProject",54454,7867,"Cell618","Batch1","Group1",53694.9539632046,"0","0"
"Cell619","SeuratProject",60654,8339,"Cell619","Batch1","Group4",61077.8163072526,"3","3"
"Cell620","SeuratProject",55806,8015,"Cell620","Batch1","Group1",55393.2521061878,"0","0"
"Cell621","SeuratProject",44104,7090,"Cell621","Batch1","Group1",44116.2557485639,"0","0"
"Cell622","SeuratProject",46300,7279,"Cell622","Batch1","Group1",45760.7844158204,"0","0"
"Cell623","SeuratProject",67834,8793,"Cell623","Batch1","Group2",67520.0191132146,"1","1"
"Cell624","SeuratProject",75375,9087,"Cell624","Batch1","Group1",74834.6524044085,"0","0"
"Cell625","SeuratProject",72664,8990,"Cell625","Batch1","Group3",72545.9607681753,"2","2"
"Cell626","SeuratProject",55835,8031,"Cell626","Batch1","Group1",55152.4036383291,"0","0"
"Cell627","SeuratProject",49247,7464,"Cell627","Batch1","Group1",48608.5811979419,"0","0"
"Cell628","SeuratProject",63606,8567,"Cell628","Batch1","Group1",64601.4903550921,"0","0"
"Cell629","SeuratProject",49210,7572,"Cell629","Batch1","Group3",49213.7837997535,"2","2"
"Cell630","SeuratProject",59393,8340,"Cell630","Batch1","Group1",59254.1295901145,"0","0"
"Cell631","SeuratProject",62048,8373,"Cell631","Batch1","Group2",62247.9948212452,"1","1"
"Cell632","SeuratProject",101872,10290,"Cell632","Batch1","Group4",102177.612135887,"3","3"
"Cell633","SeuratProject",41470,6965,"Cell633","Batch1","Group1",41811.5428405268,"0","0"
"Cell634","SeuratProject",69999,8930,"Cell634","Batch1","Group4",69672.8499379639,"3","3"
"Cell635","SeuratProject",50739,7474,"Cell635","Batch1","Group1",50284.1848727905,"0","0"
"Cell636","SeuratProject",60316,8299,"Cell636","Batch1","Group1",60403.8876003262,"0","0"
"Cell637","SeuratProject",52478,7797,"Cell637","Batch1","Group3",52625.8943404511,"2","2"
"Cell638","SeuratProject",54588,7915,"Cell638","Batch1","Group3",54960.4195931505,"2","2"
"Cell639","SeuratProject",61861,8443,"Cell639","Batch1","Group3",62015.0372883977,"2","2"
"Cell640","SeuratProject",68935,8852,"Cell640","Batch1","Group1",68406.1925528403,"0","0"
"Cell641","SeuratProject",70007,8932,"Cell641","Batch1","Group1",70629.0699548763,"0","0"
"Cell642","SeuratProject",71705,8950,"Cell642","Batch1","Group1",71604.2546631844,"0","0"
"Cell643","SeuratProject",83863,9561,"Cell643","Batch1","Group1",83831.2699594938,"0","0"
"Cell644","SeuratProject",70818,8944,"Cell644","Batch1","Group1",71623.9893709928,"0","0"
"Cell645","SeuratProject",46988,7328,"Cell645","Batch1","Group1",47225.897242882,"0","0"
"Cell646","SeuratProject",48243,7455,"Cell646","Batch1","Group3",48321.9660219954,"2","2"
"Cell647","SeuratProject",75091,9194,"Cell647","Batch1","Group2",75692.2243096856,"1","1"
"Cell648","SeuratProject",67446,8693,"Cell648","Batch1","Group4",67367.3392951832,"3","3"
"Cell649","SeuratProject",62545,8409,"Cell649","Batch1","Group2",62711.4743571154,"1","1"
"Cell650","SeuratProject",67642,8719,"Cell650","Batch1","Group2",67173.5398069848,"1","1"
"Cell651","SeuratProject",66393,8647,"Cell651","Batch1","Group3",66663.9621265323,"2","2"
"Cell652","SeuratProject",64766,8496,"Cell652","Batch1","Group1",65082.2374847434,"0","0"
"Cell653","SeuratProject",59619,8271,"Cell653","Batch1","Group1",59443.4414474716,"0","0"
"Cell654","SeuratProject",66264,8647,"Cell654","Batch1","Group1",66223.0928151237,"0","0"
"Cell655","SeuratProject",53508,7743,"Cell655","Batch1","Group4",53447.5586424008,"3","3"
"Cell656","SeuratProject",59537,8309,"Cell656","Batch1","Group3",60094.3061572815,"2","2"
"Cell657","SeuratProject",47208,7422,"Cell657","Batch1","Group2",47690.8602817869,"1","1"
"Cell658","SeuratProject",65275,8591,"Cell658","Batch1","Group2",65637.8234932901,"1","1"
"Cell659","SeuratProject",66822,8713,"Cell659","Batch1","Group2",65931.7425903412,"1","1"
"Cell660","SeuratProject",54626,7996,"Cell660","Batch1","Group3",54549.9853442853,"2","2"
"Cell661","SeuratProject",73759,9084,"Cell661","Batch1","Group2",73068.3187184869,"1","1"
"Cell662","SeuratProject",55641,7993,"Cell662","Batch1","Group4",55779.5772147434,"3","3"
"Cell663","SeuratProject",67874,8816,"Cell663","Batch1","Group2",68593.7693732138,"1","1"
"Cell664","SeuratProject",72724,8970,"Cell664","Batch1","Group2",72798.3011749482,"1","1"
"Cell665","SeuratProject",50295,7634,"Cell665","Batch1","Group4",51117.8224593251,"3","3"
"Cell666","SeuratProject",60672,8277,"Cell666","Batch1","Group1",61131.2729449782,"0","0"
"Cell667","SeuratProject",65944,8669,"Cell667","Batch1","Group1",65902.2972654956,"0","0"
"Cell668","SeuratProject",52502,7758,"Cell668","Batch1","Group1",52593.4267102969,"0","0"
"Cell669","SeuratProject",87794,9773,"Cell669","Batch1","Group4",88391.6264854653,"3","3"
"Cell670","SeuratProject",50533,7650,"Cell670","Batch1","Group3",50172.3110430823,"2","2"
"Cell671","SeuratProject",42743,7070,"Cell671","Batch1","Group3",43778.4515138633,"2","2"
"Cell672","SeuratProject",62639,8442,"Cell672","Batch1","Group1",62068.587442404,"0","0"
"Cell673","SeuratProject",42091,6961,"Cell673","Batch1","Group4",42587.6858872597,"3","3"
"Cell674","SeuratProject",55670,7974,"Cell674","Batch1","Group4",56383.8332399496,"3","3"
"Cell675","SeuratProject",49265,7614,"Cell675","Batch1","Group2",49599.23406809,"1","1"
"Cell676","SeuratProject",47318,7375,"Cell676","Batch1","Group1",47050.3271743625,"0","0"
"Cell677","SeuratProject",75041,9120,"Cell677","Batch1","Group1",74949.3173501392,"0","0"
"Cell678","SeuratProject",51844,7804,"Cell678","Batch1","Group1",51692.7910683216,"0","0"
"Cell679","SeuratProject",65027,8529,"Cell679","Batch1","Group4",64361.1467249117,"3","3"
"Cell680","SeuratProject",65131,8702,"Cell680","Batch1","Group1",64313.2022629813,"0","0"
"Cell681","SeuratProject",64877,8540,"Cell681","Batch1","Group3",65123.7540394534,"2","2"
"Cell682","SeuratProject",50577,7695,"Cell682","Batch1","Group3",50400.5296657847,"2","2"
"Cell683","SeuratProject",55326,7920,"Cell683","Batch1","Group2",54865.1572709587,"1","1"
"Cell684","SeuratProject",58679,8219,"Cell684","Batch1","Group1",59084.7096057615,"0","0"
"Cell685","SeuratProject",70998,8817,"Cell685","Batch1","Group1",70607.8982003839,"0","0"
"Cell686","SeuratProject",63226,8489,"Cell686","Batch1","Group4",62388.1227614649,"3","3"
"Cell687","SeuratProject",57581,8162,"Cell687","Batch1","Group1",58195.2914256344,"0","0"
"Cell688","SeuratProject",56071,8002,"Cell688","Batch1","Group1",55492.6967789126,"0","0"
"Cell689","SeuratProject",65051,8555,"Cell689","Batch1","Group4",64095.1233694658,"3","3"
"Cell690","SeuratProject",36981,6478,"Cell690","Batch1","Group1",36578.1210002723,"0","0"
"Cell691","SeuratProject",58372,8247,"Cell691","Batch1","Group1",58573.4575536507,"0","0"
"Cell692","SeuratProject",49708,7752,"Cell692","Batch1","Group2",50819.7216291207,"1","1"
"Cell693","SeuratProject",65609,8615,"Cell693","Batch1","Group4",65683.4318596472,"3","3"
"Cell694","SeuratProject",62063,8446,"Cell694","Batch1","Group3",62043.4142119628,"2","2"
"Cell695","SeuratProject",41750,7044,"Cell695","Batch1","Group1",41870.3922435588,"0","0"
"Cell696","SeuratProject",52397,7820,"Cell696","Batch1","Group4",52356.6555365779,"3","3"
"Cell697","SeuratProject",86804,9664,"Cell697","Batch1","Group1",86108.6567753172,"0","0"
"Cell698","SeuratProject",56793,8049,"Cell698","Batch1","Group3",57063.4210588159,"2","2"
"Cell699","SeuratProject",59940,8371,"Cell699","Batch1","Group1",60130.7660079159,"0","0"
"Cell700","SeuratProject",49725,7596,"Cell700","Batch1","Group2",49759.255932394,"1","1"
"Cell701","SeuratProject",69416,8879,"Cell701","Batch1","Group1",69652.9116906125,"0","0"
"Cell702","SeuratProject",62868,8519,"Cell702","Batch1","Group1",63237.1316612034,"0","0"
"Cell703","SeuratProject",53854,7870,"Cell703","Batch1","Group1",53851.2876892023,"0","0"
"Cell704","SeuratProject",80239,9425,"Cell704","Batch1","Group3",80093.6342708682,"2","2"
"Cell705","SeuratProject",57356,8100,"Cell705","Batch1","Group1",57335.7489620507,"0","0"
"Cell706","SeuratProject",36535,6433,"Cell706","Batch1","Group2",37145.6670744414,"1","1"
"Cell707","SeuratProject",63476,8564,"Cell707","Batch1","Group4",63524.4100199638,"3","3"
"Cell708","SeuratProject",48247,7497,"Cell708","Batch1","Group2",47903.7662204425,"1","1"
"Cell709","SeuratProject",46704,7264,"Cell709","Batch1","Group1",47141.4115885946,"0","0"
"Cell710","SeuratProject",70694,8952,"Cell710","Batch1","Group3",70314.6736374113,"2","2"
"Cell711","SeuratProject",63603,8508,"Cell711","Batch1","Group3",63138.4371239135,"2","2"
"Cell712","SeuratProject",52156,7654,"Cell712","Batch1","Group4",52060.3417428328,"0","0"
"Cell713","SeuratProject",86854,9733,"Cell713","Batch1","Group3",86735.8067611988,"2","2"
"Cell714","SeuratProject",92881,10009,"Cell714","Batch1","Group2",92386.9656335563,"1","1"
"Cell715","SeuratProject",62543,8398,"Cell715","Batch1","Group2",62364.9101617711,"1","1"
"Cell716","SeuratProject",69505,8816,"Cell716","Batch1","Group1",70600.2137610923,"0","0"
"Cell717","SeuratProject",54378,7947,"Cell717","Batch1","Group1",53510.3954357315,"0","0"
"Cell718","SeuratProject",60744,8372,"Cell718","Batch1","Group4",60801.8826746532,"3","3"
"Cell719","SeuratProject",71487,8919,"Cell719","Batch1","Group4",71584.4443349866,"3","3"
"Cell720","SeuratProject",50780,7577,"Cell720","Batch1","Group3",51219.2874916607,"2","2"
"Cell721","SeuratProject",62172,8395,"Cell721","Batch1","Group2",62385.906792653,"1","1"
"Cell722","SeuratProject",78352,9349,"Cell722","Batch1","Group2",78277.4331112973,"1","1"
"Cell723","SeuratProject",56821,7992,"Cell723","Batch1","Group2",56714.5820681047,"1","1"
"Cell724","SeuratProject",57416,8178,"Cell724","Batch1","Group2",57293.5986227697,"1","1"
"Cell725","SeuratProject",86046,9686,"Cell725","Batch1","Group4",85573.9278142602,"3","3"
"Cell726","SeuratProject",83529,9506,"Cell726","Batch1","Group1",83851.5178490111,"0","0"
"Cell727","SeuratProject",48959,7531,"Cell727","Batch1","Group1",49176.1988665963,"0","0"
"Cell728","SeuratProject",66513,8730,"Cell728","Batch1","Group3",67131.3664840143,"2","2"
"Cell729","SeuratProject",44845,7211,"Cell729","Batch1","Group2",45612.5555212582,"1","1"
"Cell730","SeuratProject",77059,9310,"Cell730","Batch1","Group3",77067.0855230522,"2","2"
"Cell731","SeuratProject",63057,8476,"Cell731","Batch1","Group2",63003.2633000914,"1","1"
"Cell732","SeuratProject",51315,7658,"Cell732","Batch1","Group4",50923.7636359798,"3","3"
"Cell733","SeuratProject",57167,8113,"Cell733","Batch1","Group4",56496.9973466138,"3","3"
"Cell734","SeuratProject",61698,8413,"Cell734","Batch1","Group1",61835.2157857347,"0","0"
"Cell735","SeuratProject",34180,6241,"Cell735","Batch1","Group1",34258.1069476597,"0","0"
"Cell736","SeuratProject",69085,8789,"Cell736","Batch1","Group1",68456.1770032239,"0","0"
"Cell737","SeuratProject",69641,8891,"Cell737","Batch1","Group4",70534.3397085011,"3","3"
"Cell738","SeuratProject",65946,8699,"Cell738","Batch1","Group3",65490.9848656178,"2","2"
"Cell739","SeuratProject",71697,9035,"Cell739","Batch1","Group3",71281.503447391,"2","2"
"Cell740","SeuratProject",88112,9878,"Cell740","Batch1","Group3",87849.218519611,"2","2"
"Cell741","SeuratProject",70561,8864,"Cell741","Batch1","Group1",69882.4001196799,"0","0"
"Cell742","SeuratProject",60302,8291,"Cell742","Batch1","Group4",60799.954118963,"3","3"
"Cell743","SeuratProject",62631,8431,"Cell743","Batch1","Group2",62016.3761610271,"1","1"
"Cell744","SeuratProject",56127,8048,"Cell744","Batch1","Group4",56367.8921905633,"3","3"
"Cell745","SeuratProject",47528,7394,"Cell745","Batch1","Group1",47251.8319586461,"0","0"
"Cell746","SeuratProject",51688,7679,"Cell746","Batch1","Group1",51652.506606941,"0","0"
"Cell747","SeuratProject",61693,8421,"Cell747","Batch1","Group1",61097.342012227,"0","0"
"Cell748","SeuratProject",42491,6983,"Cell748","Batch1","Group1",41577.5300249666,"0","0"
"Cell749","SeuratProject",80013,9300,"Cell749","Batch1","Group2",79738.933375296,"1","1"
"Cell750","SeuratProject",63160,8467,"Cell750","Batch1","Group1",62925.1468238804,"0","0"
"Cell751","SeuratProject",62635,8529,"Cell751","Batch1","Group1",62950.2428490036,"0","0"
"Cell752","SeuratProject",60358,8349,"Cell752","Batch1","Group2",60443.4348710729,"1","1"
"Cell753","SeuratProject",44215,7125,"Cell753","Batch1","Group4",43627.7303698904,"3","3"
"Cell754","SeuratProject",54827,7983,"Cell754","Batch1","Group3",54806.7160893808,"2","2"
"Cell755","SeuratProject",74487,9128,"Cell755","Batch1","Group1",75012.1438940647,"0","0"
"Cell756","SeuratProject",53464,7741,"Cell756","Batch1","Group1",53274.7844825284,"0","0"
"Cell757","SeuratProject",73037,9082,"Cell757","Batch1","Group3",73002.956587218,"2","2"
"Cell758","SeuratProject",71965,9012,"Cell758","Batch1","Group3",72341.9576730382,"2","2"
"Cell759","SeuratProject",70335,8895,"Cell759","Batch1","Group1",69924.0404951207,"0","0"
"Cell760","SeuratProject",75485,9243,"Cell760","Batch1","Group3",75196.5123159865,"2","2"
"Cell761","SeuratProject",62471,8331,"Cell761","Batch1","Group4",61944.022089948,"3","3"
"Cell762","SeuratProject",43606,7083,"Cell762","Batch1","Group1",43131.0964220484,"0","0"
"Cell763","SeuratProject",62974,8463,"Cell763","Batch1","Group1",62735.8757979606,"0","0"
"Cell764","SeuratProject",43033,7053,"Cell764","Batch1","Group2",42597.9743703279,"1","1"
"Cell765","SeuratProject",61238,8330,"Cell765","Batch1","Group1",60741.6856880533,"0","0"
"Cell766","SeuratProject",68653,8807,"Cell766","Batch1","Group2",68549.5437487646,"1","1"
"Cell767","SeuratProject",58374,8086,"Cell767","Batch1","Group1",58063.8202883122,"0","0"
"Cell768","SeuratProject",55338,8050,"Cell768","Batch1","Group3",56238.6446909148,"2","2"
"Cell769","SeuratProject",56068,7948,"Cell769","Batch1","Group1",55386.6606522996,"0","0"
"Cell770","SeuratProject",80632,9422,"Cell770","Batch1","Group2",80427.3016353365,"1","1"
"Cell771","SeuratProject",54843,7995,"Cell771","Batch1","Group1",54510.6433888355,"0","0"
"Cell772","SeuratProject",112782,10792,"Cell772","Batch1","Group2",112713.035470181,"1","1"
"Cell773","SeuratProject",77221,9240,"Cell773","Batch1","Group1",77310.5515023006,"0","0"
"Cell774","SeuratProject",57340,8078,"Cell774","Batch1","Group2",57933.5999614283,"1","1"
"Cell775","SeuratProject",75319,9201,"Cell775","Batch1","Group1",75588.3855921089,"0","0"
"Cell776","SeuratProject",51328,7783,"Cell776","Batch1","Group2",51343.4691578459,"1","1"
"Cell777","SeuratProject",59180,8209,"Cell777","Batch1","Group2",59197.6171680935,"1","1"
"Cell778","SeuratProject",57742,8127,"Cell778","Batch1","Group2",57503.6335184571,"1","1"
"Cell779","SeuratProject",45157,7166,"Cell779","Batch1","Group2",45043.3744745196,"1","1"
"Cell780","SeuratProject",61482,8394,"Cell780","Batch1","Group1",61185.387621311,"0","0"
"Cell781","SeuratProject",42256,7010,"Cell781","Batch1","Group1",42404.9152936015,"0","0"
"Cell782","SeuratProject",53343,7823,"Cell782","Batch1","Group3",53511.0562776992,"2","2"
"Cell783","SeuratProject",58796,8172,"Cell783","Batch1","Group3",58550.4683250055,"2","2"
"Cell784","SeuratProject",59371,8312,"Cell784","Batch1","Group1",59923.9324624228,"0","0"
"Cell785","SeuratProject",73941,9177,"Cell785","Batch1","Group3",74334.0972733336,"2","2"
"Cell786","SeuratProject",66126,8601,"Cell786","Batch1","Group4",65580.3673079862,"3","3"
"Cell787","SeuratProject",54897,7917,"Cell787","Batch1","Group3",54275.0297226711,"2","2"
"Cell788","SeuratProject",50067,7656,"Cell788","Batch1","Group1",50122.9881940011,"0","0"
"Cell789","SeuratProject",63351,8530,"Cell789","Batch1","Group1",64504.6674477321,"0","0"
"Cell790","SeuratProject",74682,9134,"Cell790","Batch1","Group3",74450.0461136341,"2","2"
"Cell791","SeuratProject",74474,9208,"Cell791","Batch1","Group2",75314.1621645241,"1","1"
"Cell792","SeuratProject",69090,8860,"Cell792","Batch1","Group3",69419.3296364553,"2","2"
"Cell793","SeuratProject",38141,6623,"Cell793","Batch1","Group2",38240.2031336601,"1","1"
"Cell794","SeuratProject",52313,7835,"Cell794","Batch1","Group1",52221.6711851389,"3","3"
"Cell795","SeuratProject",50219,7615,"Cell795","Batch1","Group3",50083.7263732004,"2","2"
"Cell796","SeuratProject",58100,8163,"Cell796","Batch1","Group1",57392.305512784,"0","0"
"Cell797","SeuratProject",65245,8579,"Cell797","Batch1","Group3",65459.6805877103,"2","2"
"Cell798","SeuratProject",77681,9295,"Cell798","Batch1","Group2",78155.8131965517,"1","1"
"Cell799","SeuratProject",60458,8375,"Cell799","Batch1","Group2",60511.3728638678,"1","1"
"Cell800","SeuratProject",62557,8312,"Cell800","Batch1","Group3",62266.7608911312,"2","2"
"Cell801","SeuratProject",49966,7595,"Cell801","Batch1","Group1",50232.985039094,"0","0"
"Cell802","SeuratProject",74892,9146,"Cell802","Batch1","Group2",75680.6965094166,"1","1"
"Cell803","SeuratProject",53722,7810,"Cell803","Batch1","Group4",54541.5364851724,"3","3"
"Cell804","SeuratProject",73395,8881,"Cell804","Batch1","Group3",73268.3608534686,"2","2"
"Cell805","SeuratProject",81146,9496,"Cell805","Batch1","Group3",82086.065368388,"2","2"
"Cell806","SeuratProject",50909,7699,"Cell806","Batch1","Group4",51417.538717686,"3","3"
"Cell807","SeuratProject",105185,10531,"Cell807","Batch1","Group1",105244.991757519,"0","0"
"Cell808","SeuratProject",62610,8511,"Cell808","Batch1","Group1",62417.6575440664,"0","0"
"Cell809","SeuratProject",70993,8888,"Cell809","Batch1","Group4",70404.2355989682,"3","3"
"Cell810","SeuratProject",49214,7558,"Cell810","Batch1","Group2",49022.8508985445,"1","1"
"Cell811","SeuratProject",74878,9143,"Cell811","Batch1","Group1",74289.8606220814,"0","0"
"Cell812","SeuratProject",65988,8723,"Cell812","Batch1","Group1",65335.8047717575,"0","0"
"Cell813","SeuratProject",54927,8039,"Cell813","Batch1","Group1",55029.771997952,"0","0"
"Cell814","SeuratProject",56187,8110,"Cell814","Batch1","Group3",56181.2184115728,"2","2"
"Cell815","SeuratProject",53070,7846,"Cell815","Batch1","Group1",53379.6418020459,"0","0"
"Cell816","SeuratProject",83063,9563,"Cell816","Batch1","Group4",83101.603990985,"3","3"
"Cell817","SeuratProject",62410,8325,"Cell817","Batch1","Group2",62212.2288573527,"1","1"
"Cell818","SeuratProject",67998,8870,"Cell818","Batch1","Group2",68715.5847507208,"2","2"
"Cell819","SeuratProject",56166,7928,"Cell819","Batch1","Group4",54954.6463122643,"3","3"
"Cell820","SeuratProject",62660,8430,"Cell820","Batch1","Group2",62584.3564880116,"1","1"
"Cell821","SeuratProject",60783,8391,"Cell821","Batch1","Group1",61365.8129564012,"0","0"
"Cell822","SeuratProject",64343,8650,"Cell822","Batch1","Group1",64849.0798261987,"0","0"
"Cell823","SeuratProject",51156,7700,"Cell823","Batch1","Group3",51666.3280214538,"2","2"
"Cell824","SeuratProject",53052,7729,"Cell824","Batch1","Group1",52719.089680635,"0","0"
"Cell825","SeuratProject",40634,6800,"Cell825","Batch1","Group2",40177.6927200949,"1","1"
"Cell826","SeuratProject",49440,7516,"Cell826","Batch1","Group1",49516.2929026763,"0","0"
"Cell827","SeuratProject",65429,8573,"Cell827","Batch1","Group1",65705.3000366829,"0","0"
"Cell828","SeuratProject",58569,8227,"Cell828","Batch1","Group2",58071.3335835056,"1","1"
"Cell829","SeuratProject",59157,8269,"Cell829","Batch1","Group1",59530.6693200768,"0","0"
"Cell830","SeuratProject",62292,8427,"Cell830","Batch1","Group2",62453.8010734963,"1","1"
"Cell831","SeuratProject",55617,8015,"Cell831","Batch1","Group1",55854.4222262851,"0","0"
"Cell832","SeuratProject",53409,7805,"Cell832","Batch1","Group1",53751.0712205392,"0","0"
"Cell833","SeuratProject",65863,8676,"Cell833","Batch1","Group1",65686.4397333566,"0","0"
"Cell834","SeuratProject",46948,7392,"Cell834","Batch1","Group3",46450.6453882533,"0","0"
"Cell835","SeuratProject",68888,8868,"Cell835","Batch1","Group1",69494.0132496759,"0","0"
"Cell836","SeuratProject",73446,9057,"Cell836","Batch1","Group3",73286.8915281151,"2","2"
"Cell837","SeuratProject",54807,7930,"Cell837","Batch1","Group2",55131.0840583882,"1","1"
"Cell838","SeuratProject",76036,9196,"Cell838","Batch1","Group1",76492.6224165042,"0","0"
"Cell839","SeuratProject",68117,8826,"Cell839","Batch1","Group2",67646.9874132226,"1","1"
"Cell840","SeuratProject",61028,8281,"Cell840","Batch1","Group1",61104.782133984,"0","0"
"Cell841","SeuratProject",45368,7221,"Cell841","Batch1","Group4",46157.3122043621,"3","3"
"Cell842","SeuratProject",51124,7688,"Cell842","Batch1","Group3",50311.2544436972,"2","2"
"Cell843","SeuratProject",66352,8573,"Cell843","Batch1","Group1",65977.2520827987,"0","0"
"Cell844","SeuratProject",68055,8744,"Cell844","Batch1","Group1",68697.9358855614,"0","0"
"Cell845","SeuratProject",68212,8811,"Cell845","Batch1","Group1",68444.8481135276,"0","0"
"Cell846","SeuratProject",49456,7563,"Cell846","Batch1","Group2",50085.9765024971,"1","1"
"Cell847","SeuratProject",54921,7967,"Cell847","Batch1","Group4",54833.6147677961,"3","3"
"Cell848","SeuratProject",58947,8233,"Cell848","Batch1","Group1",58890.7678455983,"0","0"
"Cell849","SeuratProject",75635,9200,"Cell849","Batch1","Group1",75511.2794907779,"0","0"
"Cell850","SeuratProject",75828,9145,"Cell850","Batch1","Group1",75629.1941957538,"0","0"
"Cell851","SeuratProject",44449,7103,"Cell851","Batch1","Group3",44478.8158936573,"2","2"
"Cell852","SeuratProject",61745,8361,"Cell852","Batch1","Group1",61410.4490113352,"0","0"
"Cell853","SeuratProject",76138,9196,"Cell853","Batch1","Group1",76534.0345452905,"0","0"
"Cell854","SeuratProject",50752,7620,"Cell854","Batch1","Group4",50233.8385778559,"3","3"
"Cell855","SeuratProject",50682,7657,"Cell855","Batch1","Group4",50836.0808845904,"3","3"
"Cell856","SeuratProject",42937,7133,"Cell856","Batch1","Group1",43361.321076136,"0","0"
"Cell857","SeuratProject",47825,7439,"Cell857","Batch1","Group2",48013.5656434711,"1","1"
"Cell858","SeuratProject",49055,7498,"Cell858","Batch1","Group2",48984.9651339244,"1","1"
"Cell859","SeuratProject",80496,9469,"Cell859","Batch1","Group1",80549.2007524959,"0","0"
"Cell860","SeuratProject",51375,7717,"Cell860","Batch1","Group2",51252.5571662032,"1","1"
"Cell861","SeuratProject",66233,8733,"Cell861","Batch1","Group1",66708.4550924348,"0","0"
"Cell862","SeuratProject",45462,7323,"Cell862","Batch1","Group3",44578.6215985015,"2","2"
"Cell863","SeuratProject",59991,8288,"Cell863","Batch1","Group1",60005.0797906063,"0","0"
"Cell864","SeuratProject",90253,9791,"Cell864","Batch1","Group3",89721.2577354892,"2","2"
"Cell865","SeuratProject",64402,8600,"Cell865","Batch1","Group2",64361.0020427556,"1","1"
"Cell866","SeuratProject",50093,7618,"Cell866","Batch1","Group4",49964.7566096545,"3","3"
"Cell867","SeuratProject",94092,10077,"Cell867","Batch1","Group2",94338.2374876424,"1","1"
"Cell868","SeuratProject",61329,8380,"Cell868","Batch1","Group4",61247.199386051,"3","3"
"Cell869","SeuratProject",75171,9236,"Cell869","Batch1","Group1",75266.2339189783,"0","0"
