"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell580","SeuratProject",71050,9007,"Cell580","Batch1","Group1",70647.8800483667,"2","2"
"Cell581","SeuratProject",62297,8358,"Cell581","Batch1","Group1",62577.2036895261,"3","3"
"Cell582","SeuratProject",61001,8314,"Cell582","Batch1","Group2",60267.9606352075,"1","1"
"Cell583","SeuratProject",74890,9147,"Cell583","Batch1","Group1",74570.2863883654,"1","1"
"Cell584","SeuratProject",56194,8026,"Cell584","Batch1","Group4",56220.5228524621,"1","1"
"Cell585","SeuratProject",58089,8105,"Cell585","Batch1","Group3",57934.5963332219,"2","2"
"Cell586","SeuratProject",52164,7775,"Cell586","Batch1","Group3",51746.1909888854,"0","0"
"Cell587","SeuratProject",61869,8472,"Cell587","Batch1","Group3",62216.5916059409,"4","4"
"Cell588","SeuratProject",47232,7432,"Cell588","Batch1","Group1",46852.0394993909,"0","0"
"Cell589","SeuratProject",60083,8349,"Cell589","Batch1","Group1",59320.6924980265,"4","4"
"Cell590","SeuratProject",68757,8824,"Cell590","Batch1","Group3",69285.4855615673,"6","6"
"Cell591","SeuratProject",54584,7918,"Cell591","Batch1","Group1",54572.7065670042,"0","0"
"Cell592","SeuratProject",106189,10575,"Cell592","Batch1","Group2",106056.948359964,"3","3"
"Cell593","SeuratProject",52324,7831,"Cell593","Batch1","Group2",52602.5751440185,"3","3"
"Cell594","SeuratProject",46631,7290,"Cell594","Batch1","Group2",46552.4242718002,"1","1"
"Cell595","SeuratProject",43986,7125,"Cell595","Batch1","Group1",44136.9438689075,"3","3"
"Cell596","SeuratProject",70326,8934,"Cell596","Batch1","Group3",70463.3888378106,"4","4"
"Cell597","SeuratProject",54059,7910,"Cell597","Batch1","Group2",54174.7835595851,"0","0"
"Cell598","SeuratProject",60495,8433,"Cell598","Batch1","Group4",60285.7580907849,"0","0"
"Cell599","SeuratProject",41117,6779,"Cell599","Batch1","Group1",40943.976600085,"2","2"
"Cell600","SeuratProject",59247,8274,"Cell600","Batch1","Group4",58745.8697960119,"0","0"
"Cell601","SeuratProject",80107,9425,"Cell601","Batch1","Group1",80087.8451969619,"3","3"
"Cell602","SeuratProject",61115,8377,"Cell602","Batch1","Group2",61343.0722648986,"5","5"
"Cell603","SeuratProject",57948,8103,"Cell603","Batch1","Group1",57768.0712480024,"0","0"
"Cell604","SeuratProject",48945,7577,"Cell604","Batch1","Group1",49318.7355331056,"6","6"
"Cell605","SeuratProject",62187,8487,"Cell605","Batch1","Group1",61804.5319747738,"0","0"
"Cell606","SeuratProject",63806,8569,"Cell606","Batch1","Group2",63392.4654760826,"1","1"
"Cell607","SeuratProject",81276,9390,"Cell607","Batch1","Group2",80947.6088525183,"2","2"
"Cell608","SeuratProject",72566,9073,"Cell608","Batch1","Group3",72664.7875080981,"5","5"
"Cell609","SeuratProject",77004,9092,"Cell609","Batch1","Group1",77005.1836132669,"2","2"
"Cell610","SeuratProject",54386,7993,"Cell610","Batch1","Group3",54270.2560096153,"4","4"
"Cell611","SeuratProject",65103,8671,"Cell611","Batch1","Group2",66030.8793599963,"3","3"
"Cell612","SeuratProject",42803,7027,"Cell612","Batch1","Group3",43178.7540790083,"3","3"
"Cell613","SeuratProject",50794,7654,"Cell613","Batch1","Group3",50997.6490850762,"0","0"
"Cell614","SeuratProject",71430,8970,"Cell614","Batch1","Group4",70703.1417967428,"0","0"
"Cell615","SeuratProject",64018,8553,"Cell615","Batch1","Group2",64238.052583991,"1","1"
"Cell616","SeuratProject",55739,8025,"Cell616","Batch1","Group1",55523.3362852181,"3","3"
"Cell617","SeuratProject",44091,7152,"Cell617","Batch1","Group2",43912.8719923687,"4","4"
"Cell618","SeuratProject",53689,7960,"Cell618","Batch1","Group1",53694.9539632046,"2","2"
"Cell619","SeuratProject",60997,8349,"Cell619","Batch1","Group4",61077.8163072526,"1","1"
"Cell620","SeuratProject",54904,7888,"Cell620","Batch1","Group1",55393.2521061878,"2","2"
"Cell621","SeuratProject",44041,7106,"Cell621","Batch1","Group1",44116.2557485639,"0","0"
"Cell622","SeuratProject",45991,7314,"Cell622","Batch1","Group1",45760.7844158204,"0","0"
"Cell623","SeuratProject",67440,8718,"Cell623","Batch1","Group2",67520.0191132146,"6","6"
"Cell624","SeuratProject",74879,9093,"Cell624","Batch1","Group1",74834.6524044085,"5","5"
"Cell625","SeuratProject",73194,9014,"Cell625","Batch1","Group3",72545.9607681753,"3","3"
"Cell626","SeuratProject",55842,7984,"Cell626","Batch1","Group1",55152.4036383291,"2","2"
"Cell627","SeuratProject",48580,7446,"Cell627","Batch1","Group1",48608.5811979419,"2","2"
"Cell628","SeuratProject",64569,8565,"Cell628","Batch1","Group1",64601.4903550921,"6","6"
"Cell629","SeuratProject",49632,7527,"Cell629","Batch1","Group3",49213.7837997535,"5","5"
"Cell630","SeuratProject",59883,8277,"Cell630","Batch1","Group1",59254.1295901145,"0","0"
"Cell631","SeuratProject",62333,8426,"Cell631","Batch1","Group2",62247.9948212452,"2","2"
"Cell632","SeuratProject",103287,10330,"Cell632","Batch1","Group4",102177.612135887,"5","5"
"Cell633","SeuratProject",41532,6986,"Cell633","Batch1","Group1",41811.5428405268,"5","5"
"Cell634","SeuratProject",70143,9008,"Cell634","Batch1","Group4",69672.8499379639,"1","1"
"Cell635","SeuratProject",49746,7639,"Cell635","Batch1","Group1",50284.1848727905,"5","5"
"Cell636","SeuratProject",59866,8348,"Cell636","Batch1","Group1",60403.8876003262,"4","4"
"Cell637","SeuratProject",53071,7850,"Cell637","Batch1","Group3",52625.8943404511,"3","3"
"Cell638","SeuratProject",54381,7953,"Cell638","Batch1","Group3",54960.4195931505,"2","2"
"Cell639","SeuratProject",62972,8449,"Cell639","Batch1","Group3",62015.0372883977,"3","3"
"Cell640","SeuratProject",68778,8845,"Cell640","Batch1","Group1",68406.1925528403,"5","5"
"Cell641","SeuratProject",70954,8960,"Cell641","Batch1","Group1",70629.0699548763,"0","0"
"Cell642","SeuratProject",70902,8999,"Cell642","Batch1","Group1",71604.2546631844,"4","4"
"Cell643","SeuratProject",83051,9559,"Cell643","Batch1","Group1",83831.2699594938,"0","0"
"Cell644","SeuratProject",71920,8863,"Cell644","Batch1","Group1",71623.9893709928,"2","2"
"Cell645","SeuratProject",47591,7447,"Cell645","Batch1","Group1",47225.897242882,"6","6"
"Cell646","SeuratProject",48572,7536,"Cell646","Batch1","Group3",48321.9660219954,"0","0"
"Cell647","SeuratProject",75443,9244,"Cell647","Batch1","Group2",75692.2243096856,"1","1"
"Cell648","SeuratProject",67187,8709,"Cell648","Batch1","Group4",67367.3392951832,"3","3"
"Cell649","SeuratProject",62947,8490,"Cell649","Batch1","Group2",62711.4743571154,"3","3"
"Cell650","SeuratProject",68002,8688,"Cell650","Batch1","Group2",67173.5398069848,"1","1"
"Cell651","SeuratProject",66661,8681,"Cell651","Batch1","Group3",66663.9621265323,"4","4"
"Cell652","SeuratProject",65183,8612,"Cell652","Batch1","Group1",65082.2374847434,"5","5"
"Cell653","SeuratProject",59248,8279,"Cell653","Batch1","Group1",59443.4414474716,"4","4"
"Cell654","SeuratProject",65961,8655,"Cell654","Batch1","Group1",66223.0928151237,"2","2"
"Cell655","SeuratProject",53524,7790,"Cell655","Batch1","Group4",53447.5586424008,"2","2"
"Cell656","SeuratProject",59943,8262,"Cell656","Batch1","Group3",60094.3061572815,"1","1"
"Cell657","SeuratProject",47852,7530,"Cell657","Batch1","Group2",47690.8602817869,"2","2"
"Cell658","SeuratProject",65542,8689,"Cell658","Batch1","Group2",65637.8234932901,"3","3"
"Cell659","SeuratProject",66027,8697,"Cell659","Batch1","Group2",65931.7425903412,"1","1"
"Cell660","SeuratProject",54350,7871,"Cell660","Batch1","Group3",54549.9853442853,"5","5"
"Cell661","SeuratProject",72651,9070,"Cell661","Batch1","Group2",73068.3187184869,"0","0"
"Cell662","SeuratProject",55885,8010,"Cell662","Batch1","Group4",55779.5772147434,"5","5"
"Cell663","SeuratProject",68163,8816,"Cell663","Batch1","Group2",68593.7693732138,"2","2"
"Cell664","SeuratProject",72030,8889,"Cell664","Batch1","Group2",72798.3011749482,"5","5"
"Cell665","SeuratProject",50632,7674,"Cell665","Batch1","Group4",51117.8224593251,"3","3"
"Cell666","SeuratProject",60751,8352,"Cell666","Batch1","Group1",61131.2729449782,"6","6"
"Cell667","SeuratProject",65549,8696,"Cell667","Batch1","Group1",65902.2972654956,"2","2"
"Cell668","SeuratProject",52167,7766,"Cell668","Batch1","Group1",52593.4267102969,"3","3"
"Cell669","SeuratProject",87080,9803,"Cell669","Batch1","Group4",88391.6264854653,"3","3"
"Cell670","SeuratProject",50379,7626,"Cell670","Batch1","Group3",50172.3110430823,"5","5"
"Cell671","SeuratProject",43133,7046,"Cell671","Batch1","Group3",43778.4515138633,"4","4"
"Cell672","SeuratProject",62046,8452,"Cell672","Batch1","Group1",62068.587442404,"1","1"
"Cell673","SeuratProject",42709,7026,"Cell673","Batch1","Group4",42587.6858872597,"0","0"
"Cell674","SeuratProject",56631,7982,"Cell674","Batch1","Group4",56383.8332399496,"2","2"
"Cell675","SeuratProject",49437,7649,"Cell675","Batch1","Group2",49599.23406809,"4","4"
"Cell676","SeuratProject",47517,7388,"Cell676","Batch1","Group1",47050.3271743625,"5","5"
"Cell677","SeuratProject",75347,9148,"Cell677","Batch1","Group1",74949.3173501392,"6","6"
"Cell678","SeuratProject",51387,7780,"Cell678","Batch1","Group1",51692.7910683216,"6","6"
"Cell679","SeuratProject",65149,8501,"Cell679","Batch1","Group4",64361.1467249117,"5","5"
"Cell680","SeuratProject",65054,8596,"Cell680","Batch1","Group1",64313.2022629813,"0","0"
"Cell681","SeuratProject",64495,8621,"Cell681","Batch1","Group3",65123.7540394534,"2","2"
"Cell682","SeuratProject",51145,7600,"Cell682","Batch1","Group3",50400.5296657847,"4","4"
"Cell683","SeuratProject",55644,7937,"Cell683","Batch1","Group2",54865.1572709587,"2","2"
"Cell684","SeuratProject",59563,8188,"Cell684","Batch1","Group1",59084.7096057615,"1","1"
"Cell685","SeuratProject",70523,8912,"Cell685","Batch1","Group1",70607.8982003839,"5","5"
"Cell686","SeuratProject",62046,8467,"Cell686","Batch1","Group4",62388.1227614649,"3","3"
"Cell687","SeuratProject",57690,8148,"Cell687","Batch1","Group1",58195.2914256344,"3","3"
"Cell688","SeuratProject",56075,8024,"Cell688","Batch1","Group1",55492.6967789126,"5","5"
"Cell689","SeuratProject",65128,8484,"Cell689","Batch1","Group4",64095.1233694658,"1","1"
"Cell690","SeuratProject",36795,6497,"Cell690","Batch1","Group1",36578.1210002723,"2","2"
"Cell691","SeuratProject",57910,8087,"Cell691","Batch1","Group1",58573.4575536507,"4","4"
"Cell692","SeuratProject",50804,7761,"Cell692","Batch1","Group2",50819.7216291207,"5","5"
"Cell693","SeuratProject",65469,8665,"Cell693","Batch1","Group4",65683.4318596472,"5","5"
"Cell694","SeuratProject",63103,8515,"Cell694","Batch1","Group3",62043.4142119628,"2","2"
"Cell695","SeuratProject",41748,6879,"Cell695","Batch1","Group1",41870.3922435588,"0","0"
"Cell696","SeuratProject",53069,7836,"Cell696","Batch1","Group4",52356.6555365779,"0","0"
"Cell697","SeuratProject",86154,9636,"Cell697","Batch1","Group1",86108.6567753172,"0","0"
"Cell698","SeuratProject",57043,8149,"Cell698","Batch1","Group3",57063.4210588159,"4","4"
"Cell699","SeuratProject",59996,8191,"Cell699","Batch1","Group1",60130.7660079159,"1","1"
"Cell700","SeuratProject",48871,7623,"Cell700","Batch1","Group2",49759.255932394,"0","0"
"Cell701","SeuratProject",68728,8826,"Cell701","Batch1","Group1",69652.9116906125,"3","3"
"Cell702","SeuratProject",63633,8556,"Cell702","Batch1","Group1",63237.1316612034,"6","6"
"Cell703","SeuratProject",54093,7887,"Cell703","Batch1","Group1",53851.2876892023,"6","6"
"Cell704","SeuratProject",79366,9352,"Cell704","Batch1","Group3",80093.6342708682,"3","3"
"Cell705","SeuratProject",57530,8234,"Cell705","Batch1","Group1",57335.7489620507,"4","4"
"Cell706","SeuratProject",37414,6531,"Cell706","Batch1","Group2",37145.6670744414,"2","2"
"Cell707","SeuratProject",63912,8473,"Cell707","Batch1","Group4",63524.4100199638,"6","6"
"Cell708","SeuratProject",48169,7537,"Cell708","Batch1","Group2",47903.7662204425,"2","2"
"Cell709","SeuratProject",47507,7418,"Cell709","Batch1","Group1",47141.4115885946,"4","4"
"Cell710","SeuratProject",71118,8941,"Cell710","Batch1","Group3",70314.6736374113,"2","2"
"Cell711","SeuratProject",62308,8462,"Cell711","Batch1","Group3",63138.4371239135,"6","6"
"Cell712","SeuratProject",52017,7752,"Cell712","Batch1","Group4",52060.3417428328,"1","1"
"Cell713","SeuratProject",86576,9711,"Cell713","Batch1","Group3",86735.8067611988,"0","0"
"Cell714","SeuratProject",92140,9926,"Cell714","Batch1","Group2",92386.9656335563,"3","3"
"Cell715","SeuratProject",61876,8382,"Cell715","Batch1","Group2",62364.9101617711,"1","1"
"Cell716","SeuratProject",71212,8877,"Cell716","Batch1","Group1",70600.2137610923,"6","6"
"Cell717","SeuratProject",53731,7829,"Cell717","Batch1","Group1",53510.3954357315,"0","0"
"Cell718","SeuratProject",60585,8392,"Cell718","Batch1","Group4",60801.8826746532,"4","4"
"Cell719","SeuratProject",71415,8982,"Cell719","Batch1","Group4",71584.4443349866,"3","3"
"Cell720","SeuratProject",50809,7687,"Cell720","Batch1","Group3",51219.2874916607,"3","3"
"Cell721","SeuratProject",61746,8408,"Cell721","Batch1","Group2",62385.906792653,"0","0"
"Cell722","SeuratProject",78386,9347,"Cell722","Batch1","Group2",78277.4331112973,"0","0"
"Cell723","SeuratProject",56361,8096,"Cell723","Batch1","Group2",56714.5820681047,"1","1"
"Cell724","SeuratProject",57509,8119,"Cell724","Batch1","Group2",57293.5986227697,"3","3"
"Cell725","SeuratProject",85005,9639,"Cell725","Batch1","Group4",85573.9278142602,"6","6"
"Cell726","SeuratProject",84134,9562,"Cell726","Batch1","Group1",83851.5178490111,"5","5"
"Cell727","SeuratProject",49970,7588,"Cell727","Batch1","Group1",49176.1988665963,"2","2"
"Cell728","SeuratProject",67578,8662,"Cell728","Batch1","Group3",67131.3664840143,"0","0"
"Cell729","SeuratProject",45607,7211,"Cell729","Batch1","Group2",45612.5555212582,"1","1"
"Cell730","SeuratProject",76666,9222,"Cell730","Batch1","Group3",77067.0855230522,"2","2"
"Cell731","SeuratProject",62771,8502,"Cell731","Batch1","Group2",63003.2633000914,"0","0"
"Cell732","SeuratProject",51032,7676,"Cell732","Batch1","Group4",50923.7636359798,"0","0"
"Cell733","SeuratProject",56408,8037,"Cell733","Batch1","Group4",56496.9973466138,"6","6"
"Cell734","SeuratProject",62166,8503,"Cell734","Batch1","Group1",61835.2157857347,"6","6"
"Cell735","SeuratProject",34229,6275,"Cell735","Batch1","Group1",34258.1069476597,"5","5"
"Cell736","SeuratProject",69402,8662,"Cell736","Batch1","Group1",68456.1770032239,"0","0"
"Cell737","SeuratProject",70058,8982,"Cell737","Batch1","Group4",70534.3397085011,"1","1"
"Cell738","SeuratProject",65577,8753,"Cell738","Batch1","Group3",65490.9848656178,"2","2"
"Cell739","SeuratProject",70431,8956,"Cell739","Batch1","Group3",71281.503447391,"2","2"
"Cell740","SeuratProject",87433,9768,"Cell740","Batch1","Group3",87849.218519611,"0","0"
"Cell741","SeuratProject",69836,8834,"Cell741","Batch1","Group1",69882.4001196799,"2","2"
"Cell742","SeuratProject",60304,8435,"Cell742","Batch1","Group4",60799.954118963,"5","5"
"Cell743","SeuratProject",62172,8430,"Cell743","Batch1","Group2",62016.3761610271,"0","0"
"Cell744","SeuratProject",56127,8127,"Cell744","Batch1","Group4",56367.8921905633,"3","3"
"Cell745","SeuratProject",47292,7388,"Cell745","Batch1","Group1",47251.8319586461,"4","4"
"Cell746","SeuratProject",51789,7739,"Cell746","Batch1","Group1",51652.506606941,"6","6"
"Cell747","SeuratProject",61158,8354,"Cell747","Batch1","Group1",61097.342012227,"2","2"
"Cell748","SeuratProject",41883,6970,"Cell748","Batch1","Group1",41577.5300249666,"2","2"
"Cell749","SeuratProject",79640,9356,"Cell749","Batch1","Group2",79738.933375296,"4","4"
"Cell750","SeuratProject",63679,8543,"Cell750","Batch1","Group1",62925.1468238804,"3","3"
"Cell751","SeuratProject",62889,8519,"Cell751","Batch1","Group1",62950.2428490036,"4","4"
"Cell752","SeuratProject",60442,8372,"Cell752","Batch1","Group2",60443.4348710729,"3","3"
"Cell753","SeuratProject",43598,7060,"Cell753","Batch1","Group4",43627.7303698904,"1","1"
"Cell754","SeuratProject",55101,7915,"Cell754","Batch1","Group3",54806.7160893808,"3","3"
"Cell755","SeuratProject",75380,9199,"Cell755","Batch1","Group1",75012.1438940647,"0","0"
"Cell756","SeuratProject",53747,7889,"Cell756","Batch1","Group1",53274.7844825284,"0","0"
"Cell757","SeuratProject",72967,9083,"Cell757","Batch1","Group3",73002.956587218,"0","0"
"Cell758","SeuratProject",71952,8997,"Cell758","Batch1","Group3",72341.9576730382,"0","0"
"Cell759","SeuratProject",70525,8832,"Cell759","Batch1","Group1",69924.0404951207,"6","6"
"Cell760","SeuratProject",75788,9251,"Cell760","Batch1","Group3",75196.5123159865,"6","6"
"Cell761","SeuratProject",61313,8385,"Cell761","Batch1","Group4",61944.022089948,"2","2"
"Cell762","SeuratProject",42984,7066,"Cell762","Batch1","Group1",43131.0964220484,"0","0"
"Cell763","SeuratProject",62934,8415,"Cell763","Batch1","Group1",62735.8757979606,"2","2"
"Cell764","SeuratProject",42311,6930,"Cell764","Batch1","Group2",42597.9743703279,"1","1"
"Cell765","SeuratProject",61080,8317,"Cell765","Batch1","Group1",60741.6856880533,"4","4"
"Cell766","SeuratProject",68846,8834,"Cell766","Batch1","Group2",68549.5437487646,"5","5"
"Cell767","SeuratProject",58231,8194,"Cell767","Batch1","Group1",58063.8202883122,"4","4"
"Cell768","SeuratProject",56165,7990,"Cell768","Batch1","Group3",56238.6446909148,"2","2"
"Cell769","SeuratProject",55179,7961,"Cell769","Batch1","Group1",55386.6606522996,"4","4"
"Cell770","SeuratProject",80581,9438,"Cell770","Batch1","Group2",80427.3016353365,"1","1"
"Cell771","SeuratProject",55019,7992,"Cell771","Batch1","Group1",54510.6433888355,"1","1"
"Cell772","SeuratProject",113308,10796,"Cell772","Batch1","Group2",112713.035470181,"3","3"
"Cell773","SeuratProject",77571,9318,"Cell773","Batch1","Group1",77310.5515023006,"1","1"
"Cell774","SeuratProject",58155,8084,"Cell774","Batch1","Group2",57933.5999614283,"0","0"
"Cell775","SeuratProject",75422,9256,"Cell775","Batch1","Group1",75588.3855921089,"5","5"
"Cell776","SeuratProject",52048,7684,"Cell776","Batch1","Group2",51343.4691578459,"3","3"
"Cell777","SeuratProject",59543,8225,"Cell777","Batch1","Group2",59197.6171680935,"1","1"
"Cell778","SeuratProject",57723,8148,"Cell778","Batch1","Group2",57503.6335184571,"3","3"
"Cell779","SeuratProject",44920,7253,"Cell779","Batch1","Group2",45043.3744745196,"5","5"
"Cell780","SeuratProject",61244,8443,"Cell780","Batch1","Group1",61185.387621311,"6","6"
"Cell781","SeuratProject",42979,7046,"Cell781","Batch1","Group1",42404.9152936015,"3","3"
"Cell782","SeuratProject",53017,7895,"Cell782","Batch1","Group3",53511.0562776992,"1","1"
"Cell783","SeuratProject",58087,8281,"Cell783","Batch1","Group3",58550.4683250055,"2","2"
"Cell784","SeuratProject",59923,8385,"Cell784","Batch1","Group1",59923.9324624228,"4","4"
"Cell785","SeuratProject",73659,9022,"Cell785","Batch1","Group3",74334.0972733336,"2","2"
"Cell786","SeuratProject",65560,8568,"Cell786","Batch1","Group4",65580.3673079862,"6","6"
"Cell787","SeuratProject",54291,8031,"Cell787","Batch1","Group3",54275.0297226711,"2","2"
"Cell788","SeuratProject",49441,7605,"Cell788","Batch1","Group1",50122.9881940011,"0","0"
"Cell789","SeuratProject",63503,8518,"Cell789","Batch1","Group1",64504.6674477321,"2","2"
"Cell790","SeuratProject",74033,9083,"Cell790","Batch1","Group3",74450.0461136341,"0","0"
"Cell791","SeuratProject",75192,9127,"Cell791","Batch1","Group2",75314.1621645241,"1","1"
"Cell792","SeuratProject",69431,8843,"Cell792","Batch1","Group3",69419.3296364553,"3","3"
"Cell793","SeuratProject",38560,6655,"Cell793","Batch1","Group2",38240.2031336601,"0","0"
"Cell794","SeuratProject",51912,7696,"Cell794","Batch1","Group1",52221.6711851389,"2","2"
"Cell795","SeuratProject",49898,7610,"Cell795","Batch1","Group3",50083.7263732004,"2","2"
"Cell796","SeuratProject",57470,8113,"Cell796","Batch1","Group1",57392.305512784,"0","0"
"Cell797","SeuratProject",65005,8574,"Cell797","Batch1","Group3",65459.6805877103,"0","0"
"Cell798","SeuratProject",78341,9349,"Cell798","Batch1","Group2",78155.8131965517,"1","1"
"Cell799","SeuratProject",60806,8312,"Cell799","Batch1","Group2",60511.3728638678,"2","2"
"Cell800","SeuratProject",62182,8400,"Cell800","Batch1","Group3",62266.7608911312,"3","3"
"Cell801","SeuratProject",50069,7645,"Cell801","Batch1","Group1",50232.985039094,"0","0"
"Cell802","SeuratProject",75105,9156,"Cell802","Batch1","Group2",75680.6965094166,"3","3"
"Cell803","SeuratProject",54409,7946,"Cell803","Batch1","Group4",54541.5364851724,"3","3"
"Cell804","SeuratProject",72997,9051,"Cell804","Batch1","Group3",73268.3608534686,"1","1"
"Cell805","SeuratProject",82236,9554,"Cell805","Batch1","Group3",82086.065368388,"1","1"
"Cell806","SeuratProject",51434,7672,"Cell806","Batch1","Group4",51417.538717686,"3","3"
"Cell807","SeuratProject",105600,10420,"Cell807","Batch1","Group1",105244.991757519,"2","2"
"Cell808","SeuratProject",63282,8408,"Cell808","Batch1","Group1",62417.6575440664,"4","4"
"Cell809","SeuratProject",70262,8951,"Cell809","Batch1","Group4",70404.2355989682,"6","6"
"Cell810","SeuratProject",49209,7471,"Cell810","Batch1","Group2",49022.8508985445,"0","0"
"Cell811","SeuratProject",73891,9139,"Cell811","Batch1","Group1",74289.8606220814,"6","6"
"Cell812","SeuratProject",65156,8608,"Cell812","Batch1","Group1",65335.8047717575,"1","1"
"Cell813","SeuratProject",55757,7993,"Cell813","Batch1","Group1",55029.771997952,"0","0"
"Cell814","SeuratProject",56071,8046,"Cell814","Batch1","Group3",56181.2184115728,"1","1"
"Cell815","SeuratProject",53817,7935,"Cell815","Batch1","Group1",53379.6418020459,"1","1"
"Cell816","SeuratProject",83598,9598,"Cell816","Batch1","Group4",83101.603990985,"3","3"
"Cell817","SeuratProject",62171,8468,"Cell817","Batch1","Group2",62212.2288573527,"3","3"
"Cell818","SeuratProject",68220,8798,"Cell818","Batch1","Group2",68715.5847507208,"2","2"
"Cell819","SeuratProject",55243,8006,"Cell819","Batch1","Group4",54954.6463122643,"6","6"
"Cell820","SeuratProject",62094,8430,"Cell820","Batch1","Group2",62584.3564880116,"2","2"
"Cell821","SeuratProject",61001,8351,"Cell821","Batch1","Group1",61365.8129564012,"4","4"
"Cell822","SeuratProject",65311,8553,"Cell822","Batch1","Group1",64849.0798261987,"0","0"
"Cell823","SeuratProject",51322,7685,"Cell823","Batch1","Group3",51666.3280214538,"1","1"
"Cell824","SeuratProject",53057,7875,"Cell824","Batch1","Group1",52719.089680635,"5","5"
"Cell825","SeuratProject",40387,6812,"Cell825","Batch1","Group2",40177.6927200949,"2","2"
"Cell826","SeuratProject",49809,7560,"Cell826","Batch1","Group1",49516.2929026763,"3","3"
"Cell827","SeuratProject",65665,8572,"Cell827","Batch1","Group1",65705.3000366829,"3","3"
"Cell828","SeuratProject",57987,8250,"Cell828","Batch1","Group2",58071.3335835056,"2","2"
"Cell829","SeuratProject",59324,8205,"Cell829","Batch1","Group1",59530.6693200768,"3","3"
"Cell830","SeuratProject",62707,8473,"Cell830","Batch1","Group2",62453.8010734963,"2","2"
"Cell831","SeuratProject",56277,8085,"Cell831","Batch1","Group1",55854.4222262851,"4","4"
"Cell832","SeuratProject",54755,7935,"Cell832","Batch1","Group1",53751.0712205392,"4","4"
"Cell833","SeuratProject",66490,8628,"Cell833","Batch1","Group1",65686.4397333566,"3","3"
"Cell834","SeuratProject",46266,7283,"Cell834","Batch1","Group3",46450.6453882533,"5","5"
"Cell835","SeuratProject",69759,8868,"Cell835","Batch1","Group1",69494.0132496759,"3","3"
"Cell836","SeuratProject",72107,9056,"Cell836","Batch1","Group3",73286.8915281151,"0","0"
"Cell837","SeuratProject",54538,7915,"Cell837","Batch1","Group2",55131.0840583882,"1","1"
"Cell838","SeuratProject",76741,9266,"Cell838","Batch1","Group1",76492.6224165042,"4","4"
"Cell839","SeuratProject",67552,8828,"Cell839","Batch1","Group2",67646.9874132226,"0","0"
"Cell840","SeuratProject",61339,8353,"Cell840","Batch1","Group1",61104.782133984,"1","1"
"Cell841","SeuratProject",46180,7168,"Cell841","Batch1","Group4",46157.3122043621,"5","5"
"Cell842","SeuratProject",50503,7690,"Cell842","Batch1","Group3",50311.2544436972,"0","0"
"Cell843","SeuratProject",65983,8622,"Cell843","Batch1","Group1",65977.2520827987,"1","1"
"Cell844","SeuratProject",68439,8912,"Cell844","Batch1","Group1",68697.9358855614,"0","0"
"Cell845","SeuratProject",68764,8819,"Cell845","Batch1","Group1",68444.8481135276,"5","5"
"Cell846","SeuratProject",50016,7596,"Cell846","Batch1","Group2",50085.9765024971,"2","2"
"Cell847","SeuratProject",54760,7966,"Cell847","Batch1","Group4",54833.6147677961,"3","3"
"Cell848","SeuratProject",58727,8198,"Cell848","Batch1","Group1",58890.7678455983,"2","2"
"Cell849","SeuratProject",75268,9152,"Cell849","Batch1","Group1",75511.2794907779,"2","2"
"Cell850","SeuratProject",75620,9165,"Cell850","Batch1","Group1",75629.1941957538,"2","2"
"Cell851","SeuratProject",44292,7233,"Cell851","Batch1","Group3",44478.8158936573,"0","0"
"Cell852","SeuratProject",61349,8349,"Cell852","Batch1","Group1",61410.4490113352,"0","0"
"Cell853","SeuratProject",75199,9175,"Cell853","Batch1","Group1",76534.0345452905,"4","4"
"Cell854","SeuratProject",50162,7683,"Cell854","Batch1","Group4",50233.8385778559,"0","0"
"Cell855","SeuratProject",51345,7693,"Cell855","Batch1","Group4",50836.0808845904,"3","3"
"Cell856","SeuratProject",43304,7075,"Cell856","Batch1","Group1",43361.321076136,"0","0"
"Cell857","SeuratProject",47850,7485,"Cell857","Batch1","Group2",48013.5656434711,"0","0"
"Cell858","SeuratProject",48500,7489,"Cell858","Batch1","Group2",48984.9651339244,"1","1"
"Cell859","SeuratProject",80806,9504,"Cell859","Batch1","Group1",80549.2007524959,"0","0"
"Cell860","SeuratProject",51356,7603,"Cell860","Batch1","Group2",51252.5571662032,"2","2"
"Cell861","SeuratProject",65436,8690,"Cell861","Batch1","Group1",66708.4550924348,"3","3"
"Cell862","SeuratProject",45210,7257,"Cell862","Batch1","Group3",44578.6215985015,"0","0"
"Cell863","SeuratProject",60072,8306,"Cell863","Batch1","Group1",60005.0797906063,"4","4"
"Cell864","SeuratProject",89681,9824,"Cell864","Batch1","Group3",89721.2577354892,"2","2"
"Cell865","SeuratProject",65091,8638,"Cell865","Batch1","Group2",64361.0020427556,"2","2"
"Cell866","SeuratProject",50121,7633,"Cell866","Batch1","Group4",49964.7566096545,"2","2"
"Cell867","SeuratProject",93508,10036,"Cell867","Batch1","Group2",94338.2374876424,"1","1"
"Cell868","SeuratProject",61852,8392,"Cell868","Batch1","Group4",61247.199386051,"3","3"
"Cell869","SeuratProject",76261,9141,"Cell869","Batch1","Group1",75266.2339189783,"4","4"
